date,asset,open,high,low,close,adj_close,volume,source,asset_class,description
2018-07-16,NVDA,70.292132,82.224134,66.635138,78.157918,78.159456,8350806,sample,Equity,Semiconductor equity
2018-07-17,NVDA,78.070619,91.606788,73.510882,86.55171,86.553416,11031114,sample,Equity,Semiconductor equity
2018-07-18,NVDA,85.695677,87.861555,81.7268,83.845926,83.847581,9735540,sample,Equity,Semiconductor equity
2018-07-19,NVDA,84.814578,86.00062,80.79282,81.938645,81.940265,6979104,sample,Equity,Semiconductor equity
2018-07-20,NVDA,82.823799,89.175409,79.144987,85.382928,85.384617,4095828,sample,Equity,Semiconductor equity
2018-07-23,NVDA,85.389276,89.199006,82.812714,86.586324,86.588039,6780050,sample,Equity,Semiconductor equity
2018-07-24,NVDA,85.492239,86.228014,84.724148,85.459642,85.461337,7725809,sample,Equity,Semiconductor equity
2018-07-25,NVDA,85.804098,89.802051,84.19099,88.144936,88.146686,3303796,sample,Equity,Semiconductor equity
2018-07-26,NVDA,88.64432,90.42429,85.724259,87.480867,87.482606,6927793,sample,Equity,Semiconductor equity
2018-07-27,NVDA,87.139134,91.242095,80.237268,84.201931,84.203606,7209038,sample,Equity,Semiconductor equity
2018-07-30,NVDA,83.897152,86.462346,77.799873,80.253666,80.255264,4795627,sample,Equity,Semiconductor equity
2018-07-31,NVDA,79.89721,87.730271,61.896981,68.624916,68.626283,8690930,sample,Equity,Semiconductor equity
2018-08-01,NVDA,68.409268,73.560335,56.073382,60.639395,60.640604,4939213,sample,Equity,Semiconductor equity
2018-08-02,NVDA,60.178713,69.503546,56.828216,65.837967,65.83928,9810313,sample,Equity,Semiconductor equity
2018-08-03,NVDA,66.258486,69.484068,64.306263,67.495401,67.496749,7862880,sample,Equity,Semiconductor equity
2018-08-06,NVDA,67.889389,81.795779,63.363828,76.683966,76.685497,5583699,sample,Equity,Semiconductor equity
2018-08-07,NVDA,77.588949,80.792383,68.665308,71.6224,71.623831,5667462,sample,Equity,Semiconductor equity
2018-08-08,NVDA,72.901759,76.420302,61.361057,64.472782,64.47407,11153053,sample,Equity,Semiconductor equity
2018-08-09,NVDA,62.98744,70.953491,60.98228,68.764425,68.7658,4847955,sample,Equity,Semiconductor equity
2018-08-10,NVDA,69.538954,72.11717,63.262549,65.698372,65.699686,7859159,sample,Equity,Semiconductor equity
2018-08-13,NVDA,65.100044,65.415101,64.799059,65.114051,65.115353,5562637,sample,Equity,Semiconductor equity
2018-08-14,NVDA,64.316696,66.803552,60.045125,62.460198,62.461448,6228279,sample,Equity,Semiconductor equity
2018-08-15,NVDA,62.639714,66.362394,61.436016,65.111202,65.112504,6207718,sample,Equity,Semiconductor equity
2018-08-16,NVDA,64.110759,65.997795,63.118585,64.991984,64.993284,4454422,sample,Equity,Semiconductor equity
2018-08-17,NVDA,64.595241,68.168619,55.805191,59.073086,59.074267,7095692,sample,Equity,Semiconductor equity
2018-08-20,NVDA,58.942464,59.487946,57.563745,58.101444,58.102605,13042991,sample,Equity,Semiconductor equity
2018-08-21,NVDA,57.244239,60.83712,55.6387,59.177362,59.178544,6895591,sample,Equity,Semiconductor equity
2018-08-22,NVDA,60.096896,65.73493,57.85583,63.371743,63.373009,6473197,sample,Equity,Semiconductor equity
2018-08-23,NVDA,63.553845,68.311126,49.849262,53.882609,53.883685,3954194,sample,Equity,Semiconductor equity
2018-08-24,NVDA,53.36221,56.715863,46.915718,50.061961,50.06296,4876226,sample,Equity,Semiconductor equity
2018-08-27,NVDA,49.838308,53.258175,48.273281,51.636677,51.637707,5738360,sample,Equity,Semiconductor equity
2018-08-28,NVDA,51.668591,51.911454,51.441233,51.684028,51.685058,8820763,sample,Equity,Semiconductor equity
2018-08-29,NVDA,52.631073,54.038132,47.915948,49.232138,49.233119,7061581,sample,Equity,Semiconductor equity
2018-08-30,NVDA,48.558035,50.833908,43.449356,45.585929,45.586837,5214312,sample,Equity,Semiconductor equity
2018-08-31,NVDA,45.529403,48.005734,44.202355,46.646136,46.647063,10423984,sample,Equity,Semiconductor equity
2018-09-03,NVDA,47.066365,51.652983,45.538036,50.028469,50.029463,6174207,sample,Equity,Semiconductor equity
2018-09-04,NVDA,50.419234,59.222412,47.606009,56.092631,56.093745,6565590,sample,Equity,Semiconductor equity
2018-09-05,NVDA,56.209363,58.12105,53.385425,55.264994,55.26609,4935902,sample,Equity,Semiconductor equity
2018-09-06,NVDA,55.610496,57.023581,52.104427,53.462941,53.464,8662117,sample,Equity,Semiconductor equity
2018-09-07,NVDA,53.664106,54.292865,52.734419,53.359611,53.360667,13424412,sample,Equity,Semiconductor equity
2018-09-10,NVDA,54.104876,57.239776,47.238749,50.144161,50.145152,13132731,sample,Equity,Semiconductor equity
2018-09-11,NVDA,50.378436,53.708596,48.626923,51.904042,51.905066,4656007,sample,Equity,Semiconductor equity
2018-09-12,NVDA,52.116052,52.888147,51.340306,52.112345,52.113372,4458661,sample,Equity,Semiconductor equity
2018-09-13,NVDA,52.006494,56.426388,50.308593,54.642429,54.643504,4715132,sample,Equity,Semiconductor equity
2018-09-14,NVDA,54.725453,56.030522,52.339483,53.618146,53.619199,15160621,sample,Equity,Semiconductor equity
2018-09-17,NVDA,52.948837,54.772393,50.225623,52.01709,52.01811,8708777,sample,Equity,Semiconductor equity
2018-09-18,NVDA,51.562053,54.00264,45.404357,47.660261,47.661194,7987124,sample,Equity,Semiconductor equity
2018-09-19,NVDA,47.801283,49.868544,42.910978,44.850632,44.851509,8413870,sample,Equity,Semiconductor equity
2018-09-20,NVDA,45.336182,48.354788,43.957651,46.927859,46.928774,4720432,sample,Equity,Semiconductor equity
2018-09-21,NVDA,46.527572,47.90377,45.239319,46.613148,46.614056,8575594,sample,Equity,Semiconductor equity
2018-09-24,NVDA,46.526064,47.26634,46.144973,46.882331,46.883243,14627821,sample,Equity,Semiconductor equity
2018-09-25,NVDA,46.381983,47.497992,43.647729,44.723841,44.724708,8666911,sample,Equity,Semiconductor equity
2018-09-26,NVDA,44.628087,46.242274,43.530271,45.132061,45.132934,6585698,sample,Equity,Semiconductor equity
2018-09-27,NVDA,44.947635,46.378506,44.106776,45.526812,45.527691,8683560,sample,Equity,Semiconductor equity
2018-09-28,NVDA,45.408307,46.192638,43.30311,44.064225,44.065074,9366966,sample,Equity,Semiconductor equity
2018-10-01,NVDA,43.549478,46.490443,36.589298,39.239183,39.239937,6094674,sample,Equity,Semiconductor equity
2018-10-02,NVDA,40.033411,41.073966,37.163957,38.155707,38.156438,7305205,sample,Equity,Semiconductor equity
2018-10-03,NVDA,37.859821,39.93104,32.313658,34.183769,34.184423,14320589,sample,Equity,Semiconductor equity
2018-10-04,NVDA,34.638906,41.634423,31.793668,38.474157,38.474891,6648838,sample,Equity,Semiconductor equity
2018-10-05,NVDA,38.193189,39.647815,34.337814,35.697384,35.698063,5887525,sample,Equity,Semiconductor equity
2018-10-08,NVDA,35.930667,37.235355,32.054635,33.262436,33.263067,6230425,sample,Equity,Semiconductor equity
2018-10-09,NVDA,33.422658,33.952933,33.005104,33.533989,33.534623,9180182,sample,Equity,Semiconductor equity
2018-10-10,NVDA,34.636208,35.137444,32.114723,32.586293,32.586908,11907181,sample,Equity,Semiconductor equity
2018-10-11,NVDA,32.401116,33.562226,31.406559,32.562709,32.563321,8006900,sample,Equity,Semiconductor equity
2018-10-12,NVDA,33.077235,33.404049,31.920103,32.238631,32.239236,15869461,sample,Equity,Semiconductor equity
2018-10-15,NVDA,32.274848,33.148665,30.719842,31.574703,31.575293,5569347,sample,Equity,Semiconductor equity
2018-10-16,NVDA,31.734258,35.845561,30.175819,34.167622,34.168259,2985332,sample,Equity,Semiconductor equity
2018-10-17,NVDA,34.196793,35.530329,30.407535,31.641422,31.64201,6763028,sample,Equity,Semiconductor equity
2018-10-18,NVDA,31.545357,33.607411,28.265952,30.242865,30.243425,6859818,sample,Equity,Semiconductor equity
2018-10-19,NVDA,30.736195,31.288759,28.5775,29.10066,29.101197,7589460,sample,Equity,Semiconductor equity
2018-10-22,NVDA,29.1673,29.378558,28.810503,29.0207,29.021234,11983525,sample,Equity,Semiconductor equity
2018-10-23,NVDA,29.191422,33.507183,27.597915,31.772765,31.773348,6307708,sample,Equity,Semiconductor equity
2018-10-24,NVDA,32.052857,33.310221,31.241973,32.48832,32.488913,6770041,sample,Equity,Semiconductor equity
2018-10-25,NVDA,32.709171,33.657757,30.897468,31.820276,31.820855,19705743,sample,Equity,Semiconductor equity
2018-10-26,NVDA,31.979941,32.103032,31.732983,31.855596,31.856173,7760477,sample,Equity,Semiconductor equity
2018-10-29,NVDA,31.534703,32.326797,30.143929,30.920598,30.921156,10339729,sample,Equity,Semiconductor equity
2018-10-30,NVDA,30.890065,33.003495,25.884368,27.785382,27.785881,6168203,sample,Equity,Semiconductor equity
2018-10-31,NVDA,27.94818,28.296636,26.976243,27.316826,27.317315,8377047,sample,Equity,Semiconductor equity
2018-11-01,NVDA,27.177434,27.869148,26.774505,27.462,27.462489,13107420,sample,Equity,Semiconductor equity
2018-11-02,NVDA,27.473673,27.601992,27.403638,27.531809,27.532297,10740378,sample,Equity,Semiconductor equity
2018-11-05,NVDA,27.510053,28.131734,26.421913,27.032809,27.033287,8902652,sample,Equity,Semiconductor equity
2018-11-06,NVDA,27.12311,27.821996,25.535203,26.210576,26.211037,20294238,sample,Equity,Semiconductor equity
2018-11-07,NVDA,26.561593,28.132212,22.191286,23.585952,23.586365,9050025,sample,Equity,Semiconductor equity
2018-11-08,NVDA,23.64088,26.424939,22.625621,25.336846,25.337288,4759087,sample,Equity,Semiconductor equity
2018-11-09,NVDA,24.988116,26.589773,21.386981,22.851701,22.852097,7437910,sample,Equity,Semiconductor equity
2018-11-12,NVDA,22.818526,24.646786,22.241873,24.039283,24.039698,7036360,sample,Equity,Semiconductor equity
2018-11-13,NVDA,24.049053,25.83661,22.975018,24.732071,24.732496,13211520,sample,Equity,Semiconductor equity
2018-11-14,NVDA,24.576401,25.228529,24.300375,24.948326,24.948752,17437725,sample,Equity,Semiconductor equity
2018-11-15,NVDA,24.717543,25.392547,24.302328,24.97304,24.973465,17692331,sample,Equity,Semiconductor equity
2018-11-16,NVDA,24.657068,26.896931,24.056109,26.256977,26.257421,6626264,sample,Equity,Semiconductor equity
2018-11-19,NVDA,26.472578,27.073682,25.214283,25.800118,25.800552,12931870,sample,Equity,Semiconductor equity
2018-11-20,NVDA,25.893491,27.322631,22.077021,23.3667,23.367091,7770104,sample,Equity,Semiconductor equity
2018-11-21,NVDA,23.906204,27.309717,22.443572,25.735184,25.735612,18697425,sample,Equity,Semiconductor equity
2018-11-22,NVDA,25.527325,26.838109,22.256764,23.46147,23.461858,10705940,sample,Equity,Semiconductor equity
2018-11-23,NVDA,23.633549,26.686267,22.164265,25.124303,25.124717,6761975,sample,Equity,Semiconductor equity
2018-11-26,NVDA,24.584941,26.747694,24.033312,26.160708,26.161136,10671655,sample,Equity,Semiconductor equity
2018-11-27,NVDA,25.781957,28.72129,24.714133,27.579036,27.579484,8058934,sample,Equity,Semiconductor equity
2018-11-28,NVDA,27.463025,28.170552,25.904066,26.589077,26.589507,11302884,sample,Equity,Semiconductor equity
2018-11-29,NVDA,26.551558,32.523468,24.511143,30.202488,30.202973,4998189,sample,Equity,Semiconductor equity
2018-11-30,NVDA,30.226967,38.098937,27.961848,35.442948,35.443514,6477125,sample,Equity,Semiconductor equity
2018-12-03,NVDA,35.706903,37.247514,30.893868,32.286921,32.287433,9486123,sample,Equity,Semiconductor equity
2018-12-04,NVDA,32.548449,34.153323,31.849031,33.434858,33.435385,7610358,sample,Equity,Semiconductor equity
2018-12-05,NVDA,33.840181,35.004681,30.05701,31.128186,31.128674,9494853,sample,Equity,Semiconductor equity
2018-12-06,NVDA,30.663665,39.446081,28.041652,36.338795,36.33936,6028833,sample,Equity,Semiconductor equity
2018-12-07,NVDA,37.381301,40.97623,35.88299,39.397121,39.39773,14979341,sample,Equity,Semiconductor equity
2018-12-10,NVDA,39.342173,42.727488,30.07564,32.907242,32.907747,27109411,sample,Equity,Semiconductor equity
2018-12-11,NVDA,32.99248,41.66821,30.385681,38.617006,38.617595,22231504,sample,Equity,Semiconductor equity
2018-12-12,NVDA,39.107351,41.995643,30.41146,32.836625,32.837122,12868230,sample,Equity,Semiconductor equity
2018-12-13,NVDA,32.817208,34.18697,32.195685,33.551539,33.552043,11125969,sample,Equity,Semiconductor equity
2018-12-14,NVDA,33.309528,34.916791,29.631905,31.134204,31.134668,6403757,sample,Equity,Semiconductor equity
2018-12-17,NVDA,30.093793,33.761479,29.000689,32.578135,32.578617,9118035,sample,Equity,Semiconductor equity
2018-12-18,NVDA,33.017543,38.85101,30.666019,36.267988,36.26852,4966199,sample,Equity,Semiconductor equity
2018-12-19,NVDA,36.967671,41.717819,34.875358,39.483135,39.48371,9226807,sample,Equity,Semiconductor equity
2018-12-20,NVDA,39.478877,40.706931,36.841724,38.024539,38.025089,5100048,sample,Equity,Semiconductor equity
2018-12-21,NVDA,37.312051,38.280235,35.908111,36.864687,36.865216,7275810,sample,Equity,Semiconductor equity
2018-12-24,NVDA,36.039844,41.813144,34.255174,39.840279,39.840846,8751340,sample,Equity,Semiconductor equity
2018-12-25,NVDA,39.671035,44.854477,37.902331,42.940028,42.940633,9794812,sample,Equity,Semiconductor equity
2018-12-26,NVDA,42.184678,43.256229,39.615657,40.648179,40.648748,11920847,sample,Equity,Semiconductor equity
2018-12-27,NVDA,40.162461,41.653968,38.803653,40.290817,40.291376,9277709,sample,Equity,Semiconductor equity
2018-12-28,NVDA,40.986413,42.462267,39.890223,41.356186,41.356755,7766576,sample,Equity,Semiconductor equity
2018-12-31,NVDA,41.988154,44.947203,36.073957,38.808957,38.809486,11474598,sample,Equity,Semiconductor equity
2019-01-01,NVDA,39.869437,41.212673,38.472845,39.81422,39.814757,4875077,sample,Equity,Semiconductor equity
2019-01-02,NVDA,40.297833,42.304283,36.781534,38.708869,38.709387,7212295,sample,Equity,Semiconductor equity
2019-01-03,NVDA,38.731806,42.38992,37.260799,40.838888,40.839429,7118926,sample,Equity,Semiconductor equity
2019-01-04,NVDA,41.077713,42.275483,37.606172,38.735651,38.73616,6309087,sample,Equity,Semiconductor equity
2019-01-07,NVDA,38.37141,38.61376,38.078615,38.320644,38.321143,9589107,sample,Equity,Semiconductor equity
2019-01-08,NVDA,37.921281,39.350826,35.958053,37.36669,37.367172,7081652,sample,Equity,Semiconductor equity
2019-01-09,NVDA,37.728003,39.38303,36.944309,38.581604,38.582096,5545908,sample,Equity,Semiconductor equity
2019-01-10,NVDA,39.162318,40.122697,37.525567,38.468942,38.469428,4518136,sample,Equity,Semiconductor equity
2019-01-11,NVDA,38.736901,46.516046,36.362772,43.829782,43.83033,11977046,sample,Equity,Semiconductor equity
2019-01-14,NVDA,43.352117,46.469332,42.455423,45.527639,45.528202,8406060,sample,Equity,Semiconductor equity
2019-01-15,NVDA,45.412828,46.771104,42.009555,43.304781,43.305311,7770978,sample,Equity,Semiconductor equity
2019-01-16,NVDA,43.064507,45.907306,42.200094,45.003963,45.004508,14179787,sample,Equity,Semiconductor equity
2019-01-17,NVDA,44.791457,47.628819,43.986557,46.788041,46.788601,11305026,sample,Equity,Semiconductor equity
2019-01-18,NVDA,46.868284,50.340693,45.207202,48.617613,48.618188,13997623,sample,Equity,Semiconductor equity
2019-01-21,NVDA,48.372846,49.82966,47.309409,48.757762,48.758333,6511033,sample,Equity,Semiconductor equity
2019-01-22,NVDA,48.294217,49.853707,47.600336,49.147566,49.148134,10003309,sample,Equity,Semiconductor equity
2019-01-23,NVDA,49.383041,54.729981,46.957092,52.167256,52.167852,5580582,sample,Equity,Semiconductor equity
2019-01-24,NVDA,52.642717,53.664192,50.202128,51.195523,51.196101,5178431,sample,Equity,Semiconductor equity
2019-01-25,NVDA,50.73625,55.982139,48.816462,53.941084,53.941686,8688216,sample,Equity,Semiconductor equity
2019-01-28,NVDA,53.941237,56.465253,52.993115,55.489909,55.49052,13104116,sample,Equity,Semiconductor equity
2019-01-29,NVDA,55.590339,56.881103,52.168232,53.408331,53.408911,14511037,sample,Equity,Semiconductor equity
2019-01-30,NVDA,53.844362,56.915125,46.540559,49.35531,49.355839,7096003,sample,Equity,Semiconductor equity
2019-01-31,NVDA,49.291249,49.881482,48.759671,49.349279,49.349801,8651704,sample,Equity,Semiconductor equity
2019-02-01,NVDA,49.681255,51.496033,46.542853,48.307448,48.307952,7724035,sample,Equity,Semiconductor equity
2019-02-04,NVDA,48.321007,49.016186,46.195685,46.869988,46.870471,8167408,sample,Equity,Semiconductor equity
2019-02-05,NVDA,47.025376,48.401618,43.708479,45.026214,45.026671,7676098,sample,Equity,Semiconductor equity
2019-02-06,NVDA,45.114881,47.523352,44.051359,46.428855,46.42932,7227022,sample,Equity,Semiconductor equity
2019-02-07,NVDA,47.068811,53.384014,44.881739,51.013644,51.014147,5561238,sample,Equity,Semiconductor equity
2019-02-08,NVDA,51.059285,59.386041,48.418692,56.465841,56.466391,8504558,sample,Equity,Semiconductor equity
2019-02-11,NVDA,56.847784,57.746264,56.215594,57.111145,57.111692,9395831,sample,Equity,Semiconductor equity
2019-02-12,NVDA,56.688561,63.702347,54.451439,61.283878,61.284456,7025120,sample,Equity,Semiconductor equity
2019-02-13,NVDA,62.353377,62.806606,61.757139,62.209321,62.209899,7772813,sample,Equity,Semiconductor equity
2019-02-14,NVDA,62.175013,66.77861,52.136809,56.305837,56.306352,13263116,sample,Equity,Semiconductor equity
2019-02-15,NVDA,56.115074,58.119849,50.678152,52.555768,52.55624,8758088,sample,Equity,Semiconductor equity
2019-02-18,NVDA,51.784906,55.00977,50.54217,53.720581,53.721056,11415629,sample,Equity,Semiconductor equity
2019-02-19,NVDA,53.469552,54.861423,49.73059,51.059731,51.060175,9300805,sample,Equity,Semiconductor equity
2019-02-20,NVDA,51.24961,54.343783,50.067578,53.118643,53.119097,5114082,sample,Equity,Semiconductor equity
2019-02-21,NVDA,53.550272,54.492439,51.664463,52.58973,52.590171,8019415,sample,Equity,Semiconductor equity
2019-02-22,NVDA,51.918091,52.860939,51.402342,52.340989,52.34142,10777658,sample,Equity,Semiconductor equity
2019-02-25,NVDA,52.533719,57.207102,50.197151,54.771023,54.771466,4783686,sample,Equity,Semiconductor equity
2019-02-26,NVDA,55.292819,56.511909,52.191794,53.368456,53.36888,6465122,sample,Equity,Semiconductor equity
2019-02-27,NVDA,53.068003,57.577122,51.11978,55.538213,55.538645,11029744,sample,Equity,Semiconductor equity
2019-02-28,NVDA,55.772774,57.02217,52.393414,53.594003,53.594412,5464682,sample,Equity,Semiconductor equity
2019-03-01,NVDA,53.68599,55.091298,49.893735,51.234881,51.235264,13176704,sample,Equity,Semiconductor equity
2019-03-04,NVDA,50.837375,52.649091,50.09082,51.88712,51.8875,5489582,sample,Equity,Semiconductor equity
2019-03-05,NVDA,52.693457,53.378531,50.089975,50.749779,50.750143,6338756,sample,Equity,Semiconductor equity
2019-03-06,NVDA,50.851565,51.709989,50.283929,51.139144,51.139502,5639298,sample,Equity,Semiconductor equity
2019-03-07,NVDA,50.896133,51.634913,49.689675,50.421567,50.421913,7724135,sample,Equity,Semiconductor equity
2019-03-08,NVDA,50.238489,50.773623,49.09721,49.625818,49.62615,4888377,sample,Equity,Semiconductor equity
2019-03-11,NVDA,49.511532,50.697204,47.705644,48.876099,48.876419,8407102,sample,Equity,Semiconductor equity
2019-03-12,NVDA,48.544776,51.759397,47.43477,50.602344,50.602666,5085339,sample,Equity,Semiconductor equity
2019-03-13,NVDA,50.63144,51.531117,50.258849,51.154675,51.154994,10045186,sample,Equity,Semiconductor equity
2019-03-14,NVDA,51.095954,52.098647,50.544103,51.54198,51.542292,7831376,sample,Equity,Semiconductor equity
2019-03-15,NVDA,51.887897,52.901636,51.217969,52.227324,52.227633,7879679,sample,Equity,Semiconductor equity
2019-03-18,NVDA,52.058641,53.187895,49.617825,50.717998,50.718289,5698822,sample,Equity,Semiconductor equity
2019-03-19,NVDA,50.608298,51.992729,47.384162,48.716851,48.717123,8606777,sample,Equity,Semiconductor equity
2019-03-20,NVDA,49.266545,49.730396,48.894306,49.357469,49.357737,5401276,sample,Equity,Semiconductor equity
2019-03-21,NVDA,50.054243,52.446906,49.06834,51.433829,51.4341,12314086,sample,Equity,Semiconductor equity
2019-03-22,NVDA,51.273137,51.881351,50.879397,51.485977,51.48624,5001310,sample,Equity,Semiconductor equity
2019-03-25,NVDA,51.897369,52.378251,51.305342,51.785185,51.785441,14163620,sample,Equity,Semiconductor equity
2019-03-26,NVDA,51.502118,52.263044,50.300263,51.054577,51.054821,6240811,sample,Equity,Semiconductor equity
2019-03-27,NVDA,50.78757,53.935089,49.894011,53.00256,53.002805,10277140,sample,Equity,Semiconductor equity
2019-03-28,NVDA,53.39006,53.829441,53.054454,53.493186,53.493425,10719660,sample,Equity,Semiconductor equity
2019-03-29,NVDA,53.440303,54.182157,51.716431,52.444462,52.444687,5999911,sample,Equity,Semiconductor equity
2019-04-01,NVDA,52.284011,53.77826,51.49991,52.983666,52.983885,3575979,sample,Equity,Semiconductor equity
2019-04-02,NVDA,52.654956,53.803737,50.082904,51.199941,51.200144,12216054,sample,Equity,Semiconductor equity
2019-04-03,NVDA,50.954787,51.904528,48.382248,49.301168,49.301356,7381278,sample,Equity,Semiconductor equity
2019-04-04,NVDA,49.580957,50.245175,47.932545,48.583399,48.583576,13077571,sample,Equity,Semiconductor equity
2019-04-05,NVDA,48.328595,49.393663,48.064013,49.124723,49.124893,4406311,sample,Equity,Semiconductor equity
2019-04-08,NVDA,49.109476,49.659943,48.137719,48.68341,48.683571,5461094,sample,Equity,Semiconductor equity
2019-04-09,NVDA,48.797188,48.982702,48.448504,48.633395,48.633548,7655957,sample,Equity,Semiconductor equity
2019-04-10,NVDA,48.497278,51.610183,47.531918,50.602909,50.60306,8832943,sample,Equity,Semiconductor equity
2019-04-11,NVDA,50.029644,54.292719,48.884444,53.077747,53.077897,8723183,sample,Equity,Semiconductor equity
2019-04-12,NVDA,52.862318,53.615833,51.38858,52.131681,52.131819,11951914,sample,Equity,Semiconductor equity
2019-04-15,NVDA,52.331715,53.03838,50.790463,51.485703,51.485831,9112242,sample,Equity,Semiconductor equity
2019-04-16,NVDA,51.303135,53.879563,44.231811,46.570571,46.570679,8003597,sample,Equity,Semiconductor equity
2019-04-17,NVDA,46.721618,47.943727,45.14165,46.354148,46.354248,5956906,sample,Equity,Semiconductor equity
2019-04-18,NVDA,46.304988,46.908481,44.838852,45.430953,45.431044,9814572,sample,Equity,Semiconductor equity
2019-04-19,NVDA,46.084642,46.549692,44.056008,44.50512,44.505201,4869916,sample,Equity,Semiconductor equity
2019-04-22,NVDA,44.886087,50.359938,42.947334,48.274817,48.274897,7775059,sample,Equity,Semiconductor equity
2019-04-23,NVDA,47.191093,51.630775,45.153338,49.493596,49.49367,11297572,sample,Equity,Semiconductor equity
2019-04-24,NVDA,49.640104,53.459119,48.329922,52.084422,52.084491,7991321,sample,Equity,Semiconductor equity
2019-04-25,NVDA,52.334438,53.580983,49.437313,50.643584,50.643643,6055508,sample,Equity,Semiconductor equity
2019-04-26,NVDA,50.431565,51.739876,50.00726,51.308196,51.308247,4287504,sample,Equity,Semiconductor equity
2019-04-29,NVDA,51.417597,52.512834,48.896615,49.960821,49.960863,10405497,sample,Equity,Semiconductor equity
2019-04-30,NVDA,49.663903,51.041705,49.05433,50.422818,50.422851,10887113,sample,Equity,Semiconductor equity
2019-05-01,NVDA,50.265181,51.925743,49.444331,51.0914,51.091426,10515914,sample,Equity,Semiconductor equity
2019-05-02,NVDA,51.299475,52.583958,47.376042,48.592752,48.592768,4189497,sample,Equity,Semiconductor equity
2019-05-03,NVDA,48.374946,51.61886,46.971115,50.163135,50.163144,10141331,sample,Equity,Semiconductor equity
2019-05-06,NVDA,50.492262,52.072249,49.421218,50.990634,50.990633,5311623,sample,Equity,Semiconductor equity
2019-05-07,NVDA,51.099805,51.358754,50.361254,50.617761,50.617752,8445106,sample,Equity,Semiconductor equity
2019-05-08,NVDA,50.269266,50.931652,49.149586,49.805866,49.805849,6014145,sample,Equity,Semiconductor equity
2019-05-09,NVDA,49.252133,50.948997,48.206972,49.890294,49.890268,5556683,sample,Equity,Semiconductor equity
2019-05-10,NVDA,50.149778,51.455207,46.31496,47.552788,47.552756,4271658,sample,Equity,Semiconductor equity
2019-05-13,NVDA,47.502717,49.365055,43.195635,44.958217,44.958179,5661941,sample,Equity,Semiconductor equity
2019-05-14,NVDA,44.779942,49.340226,43.155096,47.612596,47.612549,8368406,sample,Equity,Semiconductor equity
2019-05-15,NVDA,47.835068,50.123682,43.023754,45.185608,45.185555,7013630,sample,Equity,Semiconductor equity
2019-05-16,NVDA,45.419889,49.531266,34.325795,37.742192,37.742142,16236803,sample,Equity,Semiconductor equity
2019-05-17,NVDA,38.782558,40.529322,37.707297,39.435945,39.435886,6816662,sample,Equity,Semiconductor equity
2019-05-20,NVDA,38.841611,39.903033,37.285184,38.332698,38.332634,7379120,sample,Equity,Semiconductor equity
2019-05-21,NVDA,38.65123,43.197549,36.832702,41.256446,41.25637,8671353,sample,Equity,Semiconductor equity
2019-05-22,NVDA,41.087596,49.140258,37.678517,45.375415,45.375324,8413126,sample,Equity,Semiconductor equity
2019-05-23,NVDA,44.544471,50.012767,43.061401,48.401288,48.401183,6230175,sample,Equity,Semiconductor equity
2019-05-24,NVDA,47.903647,53.816243,45.969503,51.7277,51.727579,8233770,sample,Equity,Semiconductor equity
2019-05-27,NVDA,50.497285,53.562346,44.650244,47.535534,47.535415,4599356,sample,Equity,Semiconductor equity
2019-05-28,NVDA,47.619426,49.809826,41.769184,43.783121,43.783005,7526975,sample,Equity,Semiconductor equity
2019-05-29,NVDA,43.794864,46.979049,42.022936,45.152204,45.152076,9192858,sample,Equity,Semiconductor equity
2019-05-30,NVDA,44.404206,45.934006,41.056291,42.521219,42.521092,11183008,sample,Equity,Semiconductor equity
2019-05-31,NVDA,43.092245,54.586369,39.04439,49.899113,49.898956,11054713,sample,Equity,Semiconductor equity
2019-06-03,NVDA,49.842943,51.890752,48.435273,50.4655,50.465333,22072070,sample,Equity,Semiconductor equity
2019-06-04,NVDA,49.999664,51.588596,45.694914,47.194708,47.194543,5472038,sample,Equity,Semiconductor equity
2019-06-05,NVDA,46.277179,50.925911,35.460399,39.420333,39.420189,8065380,sample,Equity,Semiconductor equity
2019-06-06,NVDA,40.874341,41.521811,39.611365,40.248927,40.248774,8576273,sample,Equity,Semiconductor equity
2019-06-07,NVDA,38.703605,53.232916,33.786749,47.232554,47.232366,15570556,sample,Equity,Semiconductor equity
2019-06-10,NVDA,47.608443,60.752864,43.034709,55.427915,55.427686,12297382,sample,Equity,Semiconductor equity
2019-06-11,NVDA,53.248055,68.197906,49.144003,63.317741,63.317469,5879800,sample,Equity,Semiconductor equity
2019-06-12,NVDA,61.616177,67.813478,59.783693,65.854932,65.854638,6113844,sample,Equity,Semiconductor equity
2019-06-13,NVDA,63.080645,65.897134,58.131035,60.847832,60.84755,9653739,sample,Equity,Semiconductor equity
2019-06-14,NVDA,62.248682,68.54689,57.936069,64.105628,64.105321,6454976,sample,Equity,Semiconductor equity
2019-06-17,NVDA,63.008545,65.813114,56.753942,59.397793,59.397499,11352561,sample,Equity,Semiconductor equity
2019-06-18,NVDA,60.091738,65.590654,45.112889,49.65693,49.656676,8574750,sample,Equity,Semiconductor equity
2019-06-19,NVDA,51.983651,54.258702,49.145703,51.394991,51.39472,9031412,sample,Equity,Semiconductor equity
2019-06-20,NVDA,52.154513,65.0525,48.05573,60.312581,60.312253,7344036,sample,Equity,Semiconductor equity
2019-06-21,NVDA,59.579513,60.876036,56.646661,57.906783,57.906459,9880304,sample,Equity,Semiconductor equity
